Unnamed: 0,id,scrape_id,last_scraped,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
978,29469932,20241200000000.0,20/12/24,city scrape,111882261,17/01/17,within an hour,100.0,86%,f,1,t,t,Santo Stefano,44.50054,11.35177,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""TV"", ""Wine glasses"", ""Baby safety gates"", ""Microwave"", ""Washer"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Backyard"", ""Hangers"", ""Elevator"", ""Outdoor dining area"", ""Free street parking"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Outdoor furniture"", ""Dryer"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Patio or balcony"", ""Heating"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""Lockbox"", ""Dedicated workspace"", ""Kitchen""]",$161.00,2,29,12,42,72,72,145,33,0,12/11/18,16/11/24,4.79,4.82,4.84,4.77,4.82,4.88,4.77,IT037006C27NNHQUER,f,1,1,0,0,1.95
979,29587536,20241200000000.0,20/12/24,city scrape,81222540,02/07/16,within an hour,100.0,100%,f,2,t,t,Porto - Saragozza,44.49734,11.33286,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Smoke alarm"", ""Microwave"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""EV charger"", ""Paid parking off premises"", ""Courtyard view"", ""Stove"", ""Hangers"", ""Desert view"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Keypad"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Outdoor furniture"", ""Pets allowed"", ""Drying rack for clothing"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Essentials"", ""HDTV"", ""Freezer"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Long term stays allowed"", ""Cooking basics"", ""Bathtub"", ""Extra pillows and blankets"", ""Private hot tub"", ""Toaster"", ""Kitchen""]",$164.00,2,1125,24,54,83,269,46,9,0,01/11/18,11/11/24,4.59,4.72,4.5,4.87,4.87,4.87,4.57,,t,1,1,0,0,0.62
1001,29919093,20241200000000.0,20/12/24,city scrape,97298944,29/09/16,within an hour,100.0,100%,t,19,t,t,Santo Stefano,44.49475,11.34644,Entire serviced apartment,Entire home/apt,5,2.0,2 baths,2.0,4.0,"[""Microwave"", ""Wifi"", ""Hair dryer"", ""Iron"", ""Central air conditioning"", ""Stove"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Central heating"", ""Keypad"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Exterior security cameras on property"", ""Private patio or balcony"", ""Essentials"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""HDTV with Amazon Prime Video, Netflix"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""High chair"", ""Private hot tub"", ""Kitchen""]",$298.00,2,1124,23,53,77,114,21,7,0,05/04/19,13/10/24,4.95,4.95,5.0,4.95,4.95,5.0,4.76,IT037006B4FYIK7IVN,t,19,19,0,0,0.3
1015,30100730,20241200000000.0,20/12/24,city scrape,44413615,17/09/15,within an hour,100.0,100%,t,2,t,t,Porto - Saragozza,44.50097,11.33999,Entire rental unit,Entire home/apt,2,2.0,2 baths,1.0,1.0,"[""TV"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Paid parking off premises"", ""Hangers"", ""Private entrance"", ""Breakfast"", ""Essentials"", ""Air conditioning"", ""Host greets you"", ""Heating"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Dedicated workspace"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Kitchen""]",$134.00,3,30,22,52,82,179,24,18,0,16/12/18,11/11/24,4.96,4.96,4.83,4.96,4.92,4.92,4.75,IT037006B4QBZ4FRYL,t,2,2,0,0,0.33
1022,30243340,20241200000000.0,20/12/24,city scrape,160860336,01/12/17,within an hour,80.0,100%,f,8,t,t,Porto - Saragozza,44.49218,11.34015,Entire rental unit,Entire home/apt,4,2.0,2 baths,1.0,2.0,"[""TV"", ""Smoke alarm"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Iron"", ""Stove"", ""Hangers"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Air conditioning"", ""Crib"", ""Heating"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Cooking basics"", ""Lockbox"", ""Long term stays allowed"", ""Kitchen""]",$123.00,2,29,20,45,70,70,23,3,0,02/01/19,06/06/24,4.7,4.83,4.78,4.91,4.7,5.0,4.65,,t,8,7,1,0,0.32
1043,30785861,20241200000000.0,20/12/24,city scrape,145311367,10/08/17,within a day,60.0,5%,f,4,t,t,San Donato - San Vitale,44.50670623779297,11.37705898284912,Entire rental unit,Entire home/apt,7,2.0,2 baths,2.0,7.0,"[""Dining table"", ""Bidet"", ""Outdoor playground"", ""Window AC unit"", ""Wifi"", ""Bed linens"", ""EV charger"", ""Courtyard view"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Central heating"", ""Keypad"", ""Free street parking"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Paid parking garage on premises \u2013 1 space"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Hot water"", ""Self check-in"", ""Cooking basics"", ""Long term stays allowed"", ""32 inch TV"", ""Kitchen""]",$99.00,4,90,13,43,72,335,7,0,0,24/03/19,28/12/22,3.86,4.14,3.86,4.14,4.57,4.14,3.86,IT037006B4HEHVDI6H,f,3,3,0,0,0.1
1046,30834949,20241200000000.0,20/12/24,city scrape,49812442,24/11/15,within an hour,83.0,94%,t,64,t,t,Porto - Saragozza,44.49394,11.33288,Entire vacation home,Entire home/apt,6,2.0,2 baths,2.0,3.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""HDTV with Amazon Prime Video, Disney+, Netflix, standard cable"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Ethernet connection"", ""Iron"", ""Stove"", ""Backyard"", ""Hangers"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Keypad"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Outdoor furniture"", ""Window guards"", ""Pets allowed"", ""Exterior security cameras on property"", ""Paid parking on premises"", ""Freezer"", ""Air conditioning"", ""Patio or balcony"", ""Heating"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Fire extinguisher"", ""Cooking basics"", ""Crib - available upon request"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Coffee"", ""Luggage dropoff allowed"", ""Toaster"", ""Kitchen""]",$94.00,1,1125,4,31,51,264,166,30,1,06/01/19,06/12/24,4.78,4.83,4.73,4.71,4.74,4.9,4.72,IT037006B4DL8XHY8W,t,31,31,0,0,2.29
1064,31425103,20241200000000.0,20/12/24,city scrape,19176405,30/07/14,within an hour,100.0,97%,f,1,t,t,Santo Stefano,44.49057,11.34654,Entire vacation home,Entire home/apt,2,2.0,2 baths,1.0,1.0,"[""Dishes and silverware"", ""Stove"", ""TV"", ""Dishwasher"", ""Essentials"", ""Kitchen"", ""Washer"", ""Air conditioning"", ""Refrigerator"", ""Cooking basics"", ""Heating"", ""Paid crib - available upon request"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Oven"", ""Bed linens"", ""Iron""]",$118.00,1,29,19,49,79,188,86,8,2,03/02/19,17/12/24,4.58,4.72,4.58,4.78,4.74,4.97,4.51,IT037006B4YR8XSBCV,f,1,1,0,0,1.2
1068,31462348,20241200000000.0,20/12/24,city scrape,71133572,09/05/16,within a few hours,100.0,87%,f,1,t,t,San Donato - San Vitale,44.52255,11.38767,Entire townhouse,Entire home/apt,8,3.5,3.5 baths,5.0,6.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Sun loungers"", ""Smart lock"", ""Microwave"", ""Free driveway parking on premises"", ""Blender"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Ethernet connection"", ""Central air conditioning"", ""Courtyard view"", ""EV charger"", ""Hangers"", ""60 inch HDTV with standard cable"", ""Central heating"", ""Barbecue utensils"", ""Outdoor dining area"", ""Refrigerator"", ""Private outdoor pool - heated, saltwater"", ""Safe"", ""Private BBQ grill: gas"", ""Pool view"", ""Dishes and silverware"", ""Outdoor furniture"", ""Pets allowed"", ""Drying rack for clothing"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Crib"", ""Cleaning products"", ""Hot water"", ""Coffee maker: pour-over coffee"", ""Private backyard \u2013 Fully fenced"", ""AEG stainless steel oven"", ""Shampoo"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Ping pong table"", ""Bread maker"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Long term stays allowed"", ""Cooking basics"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Extra pillows and blankets"", ""Generico body soap"", ""Dedicated workspace"", ""Coffee"", ""Siemens induction stove"", ""Luggage dropoff allowed"", ""Toaster"", ""Kitchen""]",$300.00,2,360,29,59,87,348,77,16,0,26/05/19,11/11/24,4.66,4.64,4.36,4.88,4.83,4.66,4.47,IT037006C2EF57T8NP,f,1,1,0,0,1.13
1069,31470660,20241200000000.0,20/12/24,city scrape,7465292,13/07/13,within a few hours,100.0,57%,f,2,t,t,Santo Stefano,44.48927,11.34861,Private room in villa,Private room,2,2.0,2 baths,1.0,1.0,"[""Lock on bedroom door"", ""TV"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Iron"", ""Hangers"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Smoking allowed"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Shared patio or balcony"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Cooking basics"", ""Dedicated workspace"", ""Smart lock"", ""Kitchen""]",$80.00,2,15,0,8,38,38,6,2,0,04/04/19,29/09/24,4.67,4.83,4.33,5.0,4.83,4.83,4.67,,f,2,1,1,0,0.09
1079,31612099,20241200000000.0,20/12/24,city scrape,98122130,05/10/16,within an hour,100.0,99%,t,7,t,t,Santo Stefano,44.49475,11.34644,Entire condo,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Baby safety gates"", ""Laundromat nearby"", ""Smoke alarm"", ""Microwave"", ""Books and reading material"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Central air conditioning"", ""Hangers"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Central heating"", ""Elevator"", ""Babysitter recommendations"", ""Outdoor dining area"", ""Wifi \u2013 25 Mbps"", ""Keypad"", ""Shower gel"", ""Refrigerator"", ""Housekeeping available from 10:00\u202fAM to 1:30\u202fPM, every day - available at extra cost"", ""Body soap"", ""Dishes and silverware"", ""Outdoor furniture"", ""Window guards"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Exterior security cameras on property"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""City skyline view"", ""Cleaning products"", ""45 inch HDTV with Netflix"", ""Hot water"", ""Coffee maker: pour-over coffee"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Long term stays allowed"", ""Cooking basics"", ""Mini fridge"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Stainless steel induction stove"", ""Coffee"", ""Luggage dropoff allowed"", ""Kitchen""]",$161.00,1,365,24,54,82,206,131,22,0,01/02/19,10/11/24,4.91,4.96,4.95,4.83,4.92,4.98,4.84,IT037006B4U243HAED,t,7,7,0,0,1.83
1090,31761162,20241200000000.0,20/12/24,city scrape,238146142,21/01/19,within an hour,100.0,100%,f,1,t,f,Santo Stefano,44.48644,11.35432,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,"[""Induction stove"", ""TV"", ""Dining table"", ""Bidet"", ""Laundromat nearby"", ""Smoke alarm"", ""Washer"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Hangers"", ""Single oven"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Window guards"", ""Drying rack for clothing"", ""Private entrance"", ""Essentials"", ""Coffee maker: espresso machine"", ""Host greets you"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""First aid kit"", ""Cooking basics"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Coffee"", ""Luggage dropoff allowed"", ""Kitchen""]",$85.00,2,30,0,0,18,18,37,35,0,17/03/19,17/11/24,4.73,4.78,4.57,5.0,4.89,4.86,4.57,IT037006C2LT7PKEDJ,t,1,1,0,0,0.53
1099,31922311,20241200000000.0,20/12/24,city scrape,239323341,27/01/19,within an hour,100.0,95%,f,2,t,t,San Donato - San Vitale,44.49019,11.36976,Entire rental unit,Entire home/apt,6,3.0,3 baths,2.0,3.0,"[""TV"", ""Wifi"", ""Hair dryer"", ""Iron"", ""Hangers"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Breakfast"", ""Private patio or balcony"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Heating"", ""Self check-in"", ""Lockbox"", ""Dedicated workspace"", ""Kitchen""]",$143.00,1,1125,15,45,75,75,285,40,1,11/02/19,24/11/24,4.67,4.74,4.67,4.54,4.6,4.56,4.68,IT037006C2YX46LSCI,f,1,1,0,0,4.0
1116,32250672,20241200000000.0,20/12/24,city scrape,242050791,09/02/19,within an hour,100.0,100%,t,1,t,t,Santo Stefano,44.48198,11.35882,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""TV"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Iron"", ""Stove"", ""Hangers"", ""Refrigerator"", ""Dishes and silverware"", ""Dryer"", ""Private entrance"", ""Essentials"", ""Paid parking on premises"", ""Air conditioning"", ""Patio or balcony"", ""Host greets you"", ""Heating"", ""Hot water"", ""Shampoo"", ""Dishwasher"", ""Cooking basics"", ""Kitchen""]",$138.00,3,29,6,36,64,84,82,15,0,17/02/19,11/11/24,4.91,4.87,4.83,4.98,4.96,4.85,4.76,IT037006C26JRCSH8W,f,1,1,0,0,1.15
1125,32402273,20241200000000.0,20/12/24,city scrape,102704662,06/11/16,within an hour,100.0,26%,t,1,t,t,Savena,44.4874,11.386,Private room in condo,Private room,1,1.5,1.5 baths,1.0,1.0,"[""Lock on bedroom door"", ""TV"", ""Outdoor shower"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Iron"", ""Hangers"", ""Elevator"", ""Body soap"", ""Dishes and silverware"", ""Dryer"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Heating"", ""Cleaning products"", ""Building staff"", ""Hot water"", ""Private living room"", ""Shampoo"", ""Self check-in"", ""Cooking basics"", ""Dedicated workspace"", ""Kitchen""]",$45.00,1,31,21,51,81,351,91,13,1,15/07/19,24/11/24,4.92,4.91,4.88,4.95,4.98,4.69,4.87,,f,1,0,1,0,1.37
1130,32459476,20241200000000.0,20/12/24,city scrape,12182373,12/02/14,within an hour,100.0,100%,f,62,t,t,Santo Stefano,44.49467,11.35244,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,"[""Shampoo"", ""Dishes and silverware"", ""TV"", ""Hangers"", ""Bidet"", ""Essentials"", ""AC - split type ductless system"", ""Coffee maker"", ""High chair"", ""Refrigerator"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Iron"", ""Kitchen""]",$273.00,1,1125,0,0,20,294,74,14,0,24/04/19,13/10/24,4.31,4.43,4.24,4.62,4.64,4.68,4.36,,t,58,50,8,0,1.07
1147,32689394,20241200000000.0,20/12/24,city scrape,27435617,08/02/15,within an hour,100.0,100%,t,5,t,t,Santo Stefano,44.49513,11.34882,Entire home,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Whirlpool stainless steel gas stove"", ""Laundromat nearby"", ""Books and reading material"", ""Blender"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Courtyard view"", ""Hangers"", ""Hot water kettle"", ""AC - split type ductless system"", ""Shower gel"", ""55 inch HDTV"", ""Refrigerator"", ""Safe"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Private entrance"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Free washer \u2013 In unit"", ""Essentials"", ""Freezer"", ""Host greets you"", ""Conditioner"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Private backyard \u2013 Fully fenced"", ""Shampoo"", ""First aid kit"", ""Paid parking garage off premises"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Fast wifi \u2013 54 Mbps"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Coffee"", ""Luggage dropoff allowed"", ""Kitchen""]",$129.00,2,28,22,46,72,248,218,48,2,13/04/19,02/12/24,4.95,4.97,4.98,4.97,4.99,4.95,4.9,IT037006C2UPEEHFDV,t,5,5,0,0,3.15
1160,32889987,20241200000000.0,20/12/24,city scrape,147618750,25/08/17,within an hour,100.0,100%,f,12,t,t,San Donato - San Vitale,44.49601,11.37176,Entire rental unit,Entire home/apt,4,2.0,2 baths,1.0,1.0,"[""Washer"", ""Wifi"", ""TV with standard cable"", ""Hair dryer"", ""Oven"", ""Iron"", ""Ethernet connection"", ""Courtyard view"", ""Stove"", ""Backyard"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Free street parking"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Private entrance"", ""Garden view"", ""Pocket wifi"", ""Essentials"", ""Paid parking on premises"", ""Air conditioning"", ""Crib"", ""Host greets you"", ""Heating"", ""Hot water"", ""Shampoo"", ""Dishwasher"", ""Room-darkening shades"", ""Cooking basics"", ""High chair"", ""Dedicated workspace"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Kitchen""]",$116.00,1,1125,28,58,87,250,13,1,0,21/03/19,12/02/24,4.31,4.38,4.46,4.46,4.62,4.0,4.23,IT037006B4AQFYMDMU,t,12,12,0,0,0.19
1175,32983632,20241200000000.0,20/12/24,city scrape,147618750,25/08/17,within an hour,100.0,100%,f,12,t,t,San Donato - San Vitale,44.49627,11.37316,Entire rental unit,Entire home/apt,8,2.0,2 baths,2.0,3.0,"[""Washer"", ""Wifi"", ""TV with standard cable"", ""Hair dryer"", ""Oven"", ""Iron"", ""Ethernet connection"", ""Courtyard view"", ""Stove"", ""Shared backyard \u2013 Fully fenced"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Private entrance"", ""Pocket wifi"", ""Essentials"", ""Paid parking on premises"", ""Air conditioning"", ""Crib"", ""Host greets you"", ""Heating"", ""Shampoo"", ""Dishwasher"", ""Room-darkening shades"", ""Cooking basics"", ""High chair"", ""Dedicated workspace"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Kitchen""]",$127.00,1,1125,29,59,88,250,18,1,0,26/04/19,07/02/24,4.61,4.72,4.78,4.78,4.94,4.5,4.67,IT037006B4AQFYMDMU,t,12,12,0,0,0.26
1178,33027513,20241200000000.0,20/12/24,city scrape,63330737,17/03/16,within an hour,100.0,97%,t,1,t,t,Porto - Saragozza,44.4921,11.32352,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Washer"", ""Books and reading material"", ""Piano"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Children\u2019s books and toys"", ""Bed linens"", ""Ethernet connection"", ""Iron"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Private entrance"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Paid parking on premises"", ""Air conditioning"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Coffee"", ""Paid street parking off premises"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Cooking basics"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Portable fans"", ""Toaster"", ""Kitchen""]",$101.00,2,1125,12,29,44,103,124,17,0,07/05/19,30/10/24,4.96,4.98,4.94,4.98,4.98,4.88,4.93,IT037006C226GPROP6,f,1,1,0,0,1.81
1181,33092047,20241200000000.0,20/12/24,city scrape,249056793,15/03/19,within an hour,100.0,0%,f,1,t,t,Navile,44.50815,11.34088,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Smoke alarm"", ""Microwave"", ""Books and reading material"", ""Blender"", ""TV with standard cable"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Ethernet connection"", ""Central air conditioning"", ""Iron"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Shower gel"", ""Refrigerator"", ""Paid parking garage on premises"", ""Free dryer"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Smoking allowed"", ""Exterior security cameras on property"", ""Essentials"", ""Freezer"", ""Heating"", ""Cleaning products"", ""Shared patio or balcony"", ""Hot water"", ""Shampoo"", ""Coffee"", ""First aid kit"", ""Dishwasher"", ""Baking sheet"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Long term stays allowed"", ""Portable fans"", ""Luggage dropoff allowed"", ""Kitchen""]",$149.00,3,31,26,56,84,253,7,0,0,05/04/19,30/09/22,5.0,5.0,5.0,5.0,5.0,4.86,5.0,1965,f,1,1,0,0,0.1
1182,33107358,20241200000000.0,20/12/24,city scrape,147618750,25/08/17,within an hour,100.0,100%,f,12,t,t,San Donato - San Vitale,44.49508,11.37192,Entire rental unit,Entire home/apt,4,2.0,2 baths,1.0,1.0,"[""Washer"", ""Wifi"", ""TV with standard cable"", ""Hair dryer"", ""Oven"", ""Iron"", ""Ethernet connection"", ""Courtyard view"", ""Stove"", ""Shared backyard \u2013 Fully fenced"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Free street parking"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Private entrance"", ""Pocket wifi"", ""Essentials"", ""Paid parking on premises"", ""Air conditioning"", ""Crib"", ""Host greets you"", ""Heating"", ""Shampoo"", ""Dishwasher"", ""Room-darkening shades"", ""Cooking basics"", ""High chair"", ""Dedicated workspace"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Kitchen""]",$113.00,1,1125,29,59,88,249,7,0,0,02/12/19,10/07/22,4.43,4.86,5.0,5.0,5.0,3.43,4.14,IT037006B4AQFYMDMU,t,12,12,0,0,0.11
1203,33767361,20241200000000.0,20/12/24,city scrape,254546967,10/04/19,,,,f,2,t,t,Santo Stefano,44.49512,11.35086,Private room in rental unit,Private room,1,3.0,3 shared baths,1.0,1.0,"[""Shampoo"", ""Lock on bedroom door"", ""First aid kit"", ""TV"", ""Hangers"", ""Exterior security cameras on property"", ""Essentials"", ""Kitchen"", ""Shower gel"", ""Washer"", ""Air conditioning"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Bed linens"", ""Iron""]",$500.00,14,30,29,59,89,179,0,0,0,,,,,,,,,,,f,1,0,1,0,
1213,33928328,20241200000000.0,20/12/24,city scrape,58595511,13/02/16,within an hour,100.0,98%,t,3,t,t,Santo Stefano,44.493931,11.344481,Entire condo,Entire home/apt,6,2.0,2 baths,3.0,4.0,"[""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Smart lock"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Coffee maker: Nespresso"", ""Stainless steel gas stove"", ""Hangers"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Crib"", ""Heating"", ""City skyline view"", ""Cleaning products"", ""Hot water"", ""Self check-in"", ""Dishwasher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Toaster"", ""Kitchen""]",$129.00,4,29,25,55,76,132,193,38,0,28/04/19,17/11/24,4.87,4.94,4.95,4.94,4.96,4.93,4.83,IT037006C2YNEYQN3Z,t,3,3,0,0,2.81
1216,33976270,20241200000000.0,20/12/24,city scrape,37408057,03/07/15,within an hour,100.0,89%,f,6,t,t,Borgo Panigale - Reno,44.52125690242311,11.296343877911568,Private room in villa,Private room,2,1.5,1.5 baths,1.0,1.0,"[""Lock on bedroom door"", ""TV"", ""Bidet"", ""Ceiling fan"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Hangers"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Free street parking"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Paid parking lot on premises \u2013 1 space"", ""Mosquito net"", ""Essentials"", ""Host greets you"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Fire extinguisher"", ""Crib - available upon request"", ""Long term stays allowed"", ""Luggage dropoff allowed""]",$50.00,1,29,9,18,27,30,26,10,1,29/02/20,23/11/24,5.0,5.0,4.96,5.0,4.96,4.88,4.85,IT037006B4NYSNWM4U,f,2,0,2,0,0.44
